custom/avg_speed,custom/CPM,custom/collision_num,custom/total_reward,custom/mean_reward,custom/collision_rate,custom/episode_length,custom/total_distance,custom/collision_interval,custom/collision_speed,time/num_timesteps,custom/routes_completed,custom/avg_center_dev,custom/CPS,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_gt_rew_mean,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss
16.19535250550916,9.48261033092954,13,89.75303947152022,0.25498022577136426,0.5652173913043478,352,105.45619456050918,582,3.371233619838758,2861,0.4166666666666667,0.8326456783856663,0.002840909090909091,,,,,,,,,,,,,,,,,,
14.583557759421842,,13,35.48359204653932,0.22745892337525206,0.5416666666666666,156,41.949137483141385,,,3016,0.14285714285714285,0.7839024245983836,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,28,3072,3,18.34762483333333,125.66666666666667,108,,,,,,,,,,,,
,,,,,,,,,,,,,,28,3072,,,125.66666666666667,108,0,18.34762483333333,,,,,,,,,,
14.514072812183482,,13,12.614768344417548,0.1051230695368129,0.52,120,32.07414898648858,,,3135,0.8717948717948718,0.6268597903995479,,,,,,,,,,0.015303793,8.076289024e-05,30,0.7085572183132172,3.979580523073673,-3.332989999651909,0.6351832151412964,0.2,0.164453125,-0.028655407100450246
7.212055804237321,39.875386365670686,14,38.8992020571077,0.20581588390004074,0.5384615384615384,189,25.07812691342133,465,12.08164815612826,3323,0.05470459518599562,0.1468818165284801,0.005291005291005291,,,,,,,,,,,,,,,,,,
11.52408795038206,,14,22.708391726952613,0.11585914146404394,0.5185185185185185,196,41.58288728066873,,,3518,0.7241379310344828,0.6162368774858396,,,,,,,,,,,,,,,,,,,
16.15774276318262,,14,13.341777509501238,0.08835614244702807,0.5,151,44.947055941214785,,,3668,0.22797927461139897,1.1802890801272388,,,,,,,,,,,,,,,,,,,
13.669250165569878,,14,18.46285552549672,0.10550203157426698,0.4827586206896552,175,44.15960509575598,,,3842,0.7241379310344828,0.8993820906353892,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,28,4096,4,18.835234,132.48275862068965,141,,,,,,,,,,,,
